OpenDate,FirstName,LastName,Gender,PreviousCancellations,YearsAsCustomer,CustomerApproved,AppointmentDate,AppointmentSlot,EngineerKey,TaskCategory,Maintenance,FixDescription,CustomerAge,PastVisits,Result
9/14/16,Deeann,Guyette,Female,0,3-5 Years,FALSE,9/25/16,,1234476,New Install,Premise maintenance with customer,N/A,40 to 50,0,0
9/14/16,Helen,Gullett,Female,2,1-3 Years,FALSE,9/18/16,04:00 PM - 06:00 PM,1234479,Planned Maintenance,Premise maintenance with customer,N/A,50 to 60,0,0
9/16/16,Norris,Bukowski,Male,0,1-3 Years,TRUE,9/30/16,04:00 PM - 06:00 PM,1234491,Business SLA,Premise maintenance with customer,N/A,50 to 60,4,1
9/13/16,Barbra,Esperanza,Female,1,3-5 Years,FALSE,9/21/16,08:00 AM - 10:00 AM,1234476,Break Fix,Premise maintenance with customer,Router no led,50 to 60,1,0
9/16/16,Roslyn,Blumstein,Female,0,0-1 Years,FALSE,9/27/16,10:00 AM - 12:00 PM,1234492,Planned Maintenance,Premise maintenance with customer,N/A,50 to 60,1,1
9/13/16,Maddie,Kingston,,0,1-3 Years,FALSE,10/3/16,12:00 PM - 02:00 PM,1234490,Break Fix,Premise maintenance with customer,Router no power,30 to 40,3,0
9/18/16,Sandy,Mcbee,Male,0,3-5 Years,FALSE,9/30/16,10:00 AM - 12:00 PM,1234483,New Install,Premise maintenance with customer,N/A,30 to 40,4,0
9/14/16,Chad,Delacruz,Male,0,1-3 Years,FALSE,9/15/16,04:00 PM - 06:00 PM,1234484,Break Fix,,TV box no led,50 to 60,1,0
9/15/16,Josh,Moroz,Male,0,0-1 Years,FALSE,9/18/16,02:00 PM - 04:00 PM,1234494,Business SLA,Premise maintenance with customer,N/A,60 to 70,1,0
9/16/16,Lindsay,Kennamer,Male,0,0-1 Years,FALSE,10/4/16,,1234482,New Install,Premise maintenance with customer,N/A,70 to 80,3,1
9/18/16,Norene,Irving,,1,0-1 Years,FALSE,10/3/16,08:00 AM - 10:00 AM,1234487,Break Fix,Premise maintenance with customer,Router no power,10 to 20,1,1
9/14/16,Lionel,Rackers,Male,0,1-3 Years,TRUE,9/22/16,12:00 PM - 02:00 PM,1234486,New Install,Premise maintenance with customer,N/A,30 to 40,3,0
9/13/16,Shad,Baxendale,Male,0,1-3 Years,FALSE,9/28/16,12:00 PM - 02:00 PM,1234482,New Install,Premise maintenance with customer,N/A,30 to 40,1,0
9/12/16,Marty,Carnegie,Male,0,Over 5 Years,TRUE,9/27/16,10:00 AM - 12:00 PM,1234478,Break Fix,Premise maintenance with customer,TV box no time,10 to 20,0,0
9/18/16,Natividad,Eddins,Female,0,0-1 Years,FALSE,9/15/16,,1234494,Disconnect,Premise maintenance with customer,N/A,40 to 50,0,0
9/17/16,Petra,Waldrop,Female,2,0-1 Years,TRUE,10/1/16,10:00 AM - 12:00 PM,1234491,Break Fix,Premise maintenance with customer,Phone broken,30 to 40,2,1
9/14/16,Giselle,Makowski,Female,0,3-5 Years,TRUE,9/22/16,10:00 AM - 12:00 PM,1234499,New Install,Premise maintenance with customer,N/A,70 to 80,2,0
9/14/16,Luciano,Garth,Male,2,1-3 Years,FALSE,9/20/16,08:00 AM - 10:00 AM,1234498,New Install,Premise maintenance with customer,N/A,50 to 60,0,0
9/15/16,Maurice,Hettinger,Male,1,0-1 Years,FALSE,9/28/16,12:00 PM - 02:00 PM,1234493,Disconnect,Premise maintenance with customer,N/A,40 to 50,0,1
9/13/16,Jeneva,Pines,,0,0-1 Years,TRUE,9/19/16,04:00 PM - 06:00 PM,1234480,Break Fix,Premise maintenance with customer,TV box no led,30 to 40,1,0
9/14/16,Brinda,Delaune,Female,1,1-3 Years,FALSE,9/29/16,08:00 AM - 10:00 AM,1234496,Business SLA,Premise maintenance with customer,N/A,10 to 20,0,1
9/13/16,Dean,Moy,Male,1,Over 5 Years,FALSE,10/4/16,08:00 AM - 10:00 AM,1234492,Disconnect,Premise maintenance with customer,N/A,40 to 50,2,0
9/13/16,Frederick,Hauser,Male,2,1-3 Years,FALSE,9/28/16,08:00 AM - 10:00 AM,1234494,Disconnect,Premise maintenance with customer,N/A,30 to 40,0,0
9/14/16,Spencer,Ewin,Male,0,1-3 Years,FALSE,9/25/16,,1234480,Break Fix,Premise maintenance with customer,Router no wire,20 to 30,0,0
9/16/16,Harry,Recio,Male,0,1-3 Years,FALSE,9/24/16,02:00 PM - 04:00 PM,1234483,New Install,Premise maintenance with customer,N/A,70 to 80,2,0
9/12/16,Kelsey,Devilbiss,Female,0,1-3 Years,TRUE,10/2/16,12:00 PM - 02:00 PM,1234485,Break Fix,Premise maintenance with customer,TV box no power,50 to 60,4,0
9/17/16,Rozella,Violette,,0,0-1 Years,TRUE,10/1/16,02:00 PM - 04:00 PM,1234492,Disconnect,Premise maintenance with customer,N/A,20 to 30,4,0
9/17/16,Vito,Ranallo,Male,1,1-3 Years,FALSE,9/29/16,04:00 PM - 06:00 PM,1234489,Business SLA,Premise maintenance with customer,N/A,30 to 40,2,1
9/12/16,Selene,Stott,Female,1,0-1 Years,FALSE,9/29/16,10:00 AM - 12:00 PM,1234478,New Install,Premise maintenance with customer,N/A,70 to 80,1,1
9/15/16,Elden,Prenatt,Male,1,Over 5 Years,FALSE,10/2/16,02:00 PM - 04:00 PM,1234485,Break Fix,Premise maintenance with customer,TV box broken,30 to 40,0,0
9/14/16,Danilo,Beahm,,2,3-5 Years,FALSE,10/2/16,02:00 PM - 04:00 PM,1234482,Planned Maintenance,Premise maintenance with customer,N/A,50 to 60,1,1
9/13/16,Winfred,Mcnett,Male,0,0-1 Years,FALSE,9/24/16,08:00 AM - 10:00 AM,1234496,Business SLA,Premise maintenance with customer,N/A,40 to 50,1,0
9/17/16,Vernon,Larkins,Male,1,0-1 Years,FALSE,9/22/16,08:00 AM - 10:00 AM,1234479,New Install,Premise maintenance with customer,N/A,50 to 60,2,0
9/12/16,Raymon,Morra,Male,2,3-5 Years,TRUE,10/1/16,04:00 PM - 06:00 PM,1234495,Break Fix,Premise maintenance with customer,TV box no power,50 to 60,0,0
9/14/16,Irmgard,Maass,Female,0,1-3 Years,TRUE,9/22/16,04:00 PM - 06:00 PM,1234496,New Install,Premise maintenance with customer,N/A,50 to 60,1,0
9/15/16,Florinda,Bonenfant,Female,1,1-3 Years,FALSE,9/30/16,02:00 PM - 04:00 PM,1234491,Disconnect,Premise maintenance with customer,N/A,50 to 60,1,1
9/16/16,Collen,Coney,Female,0,0-1 Years,FALSE,10/4/16,10:00 AM - 12:00 PM,1234497,New Install,Premise maintenance with customer,N/A,10 to 20,0,1
9/13/16,Thaddeus,Pricer,Male,1,0-1 Years,FALSE,9/29/16,10:00 AM - 12:00 PM,1234498,Break Fix,Premise maintenance with customer,TV box no power,10 to 20,2,1
9/12/16,Warner,Schilling,Male,1,0-1 Years,FALSE,9/17/16,12:00 PM - 02:00 PM,1234498,New Install,Premise maintenance with customer,N/A,70 to 80,1,0
9/12/16,Carmen,Frandsen,Male,0,1-3 Years,FALSE,9/19/16,08:00 AM - 10:00 AM,1234490,New Install,Premise maintenance with customer,N/A,50 to 60,1,0
9/12/16,Haywood,Bushard,Male,1,1-3 Years,FALSE,9/29/16,04:00 PM - 06:00 PM,1234491,Break Fix,Premise maintenance with customer,Phone broken,20 to 30,1,1
9/17/16,Zachary,Tackett,Male,0,1-3 Years,FALSE,9/25/16,08:00 AM - 10:00 AM,1234494,New Install,Premise maintenance with customer,N/A,60 to 70,2,0
9/14/16,Tamara,Gaylord,Female,0,0-1 Years,FALSE,9/28/16,02:00 PM - 04:00 PM,1234498,Business SLA,Premise maintenance with customer,N/A,20 to 30,3,1
9/12/16,Dwain,Carruthers,Male,0,0-1 Years,FALSE,9/22/16,08:00 AM - 10:00 AM,1234477,Disconnect,Premise maintenance with customer,N/A,10 to 20,2,0
9/18/16,Travis,Eddins,Male,0,1-3 Years,FALSE,9/30/16,10:00 AM - 12:00 PM,1234483,New Install,Premise maintenance with customer,N/A,40 to 50,3,0
9/12/16,Georgiana,Raker,Female,1,Over 5 Years,FALSE,9/30/16,,1234476,Break Fix,Premise maintenance with customer,Phone no power,70 to 80,0,1
9/14/16,Milo,Mashburn,Male,0,Over 5 Years,FALSE,9/25/16,10:00 AM - 12:00 PM,1234481,New Install,Premise maintenance with customer,N/A,60 to 70,0,0
9/17/16,Renaldo,Briones,Male,0,0-1 Years,TRUE,9/29/16,10:00 AM - 12:00 PM,1234476,New Install,Premise maintenance with customer,N/A,50 to 60,1,0
9/13/16,Ferdinand,Vanhoy,Male,3+,0-1 Years,FALSE,9/29/16,,1234493,Break Fix,Premise maintenance with customer,Router no led,10 to 20,3,1
9/16/16,Tessa,Herford,Female,0,0-1 Years,TRUE,9/30/16,08:00 AM - 10:00 AM,1234480,Break Fix,Premise maintenance with customer,TV box no time,70 to 80,4,0
9/16/16,Carmon,Genthner,Female,1,0-1 Years,FALSE,9/24/16,,1234476,New Install,Premise maintenance with customer,N/A,70 to 80,0,0
9/12/16,Audria,Slevin,Female,0,1-3 Years,FALSE,9/19/16,04:00 PM - 06:00 PM,1234497,Disconnect,Premise maintenance with customer,N/A,60 to 70,0,0
9/13/16,Letty,Mcminn,,0,1-3 Years,FALSE,9/23/16,04:00 PM - 06:00 PM,1234489,Break Fix,Premise maintenance with customer,Router no led,20 to 30,0,0
9/16/16,Long,Beaudoin,Male,0,0-1 Years,FALSE,9/15/16,04:00 PM - 06:00 PM,1234486,Break Fix,Premise maintenance with customer,TV box no power,70 to 80,2,0
9/12/16,Rafael,Broe,Male,0,1-3 Years,FALSE,9/25/16,12:00 PM - 02:00 PM,1234484,Break Fix,Premise maintenance with customer,Router no led,30 to 40,4,1
9/12/16,Rona,Sang,Female,0,3-5 Years,FALSE,9/22/16,12:00 PM - 02:00 PM,1234484,Business SLA,Premise maintenance with customer,N/A,40 to 50,2,0
9/14/16,Jude,Kierstead,Male,2,1-3 Years,FALSE,10/2/16,12:00 PM - 02:00 PM,1234494,New Install,Premise maintenance with customer,N/A,70 to 80,4,1
9/16/16,Lynell,Holst,Female,0,1-3 Years,FALSE,9/30/16,08:00 AM - 10:00 AM,1234482,New Install,Premise maintenance with customer,N/A,50 to 60,3,1
9/13/16,Boyd,Stefano,Male,0,3-5 Years,FALSE,9/27/16,10:00 AM - 12:00 PM,1234490,Planned Maintenance,Premise maintenance with customer,N/A,30 to 40,4,1
9/17/16,Lionel,Virgen,Male,0,1-3 Years,FALSE,9/21/16,04:00 PM - 06:00 PM,1234476,Planned Maintenance,Premise maintenance with customer,N/A,40 to 50,2,0
9/13/16,Lan,Finley,Female,2,1-3 Years,FALSE,10/1/16,,1234475,Break Fix,Premise maintenance with customer,Phone broken,40 to 50,1,0
9/14/16,Jinny,Trybus,Female,0,0-1 Years,TRUE,9/27/16,08:00 AM - 10:00 AM,1234478,Planned Maintenance,Premise maintenance with customer,N/A,20 to 30,4,1
9/14/16,Freddie,Garner,Male,0,1-3 Years,FALSE,9/25/16,12:00 PM - 02:00 PM,1234482,New Install,Premise maintenance with customer,N/A,30 to 40,0,0
9/18/16,Ismael,Pass,Male,1,3-5 Years,FALSE,9/25/16,10:00 AM - 12:00 PM,1234481,New Install,Premise maintenance with customer,N/A,50 to 60,1,0
9/14/16,Constance,Stefano,Female,0,3-5 Years,FALSE,9/20/16,04:00 PM - 06:00 PM,1234490,Planned Maintenance,Premise maintenance with customer,N/A,40 to 50,2,0
9/13/16,Roscoe,Earl,Male,0,3-5 Years,TRUE,9/30/16,10:00 AM - 12:00 PM,1234488,New Install,Premise maintenance with customer,N/A,20 to 30,0,1
9/18/16,Hien,Sliva,Female,0,0-1 Years,TRUE,9/14/16,10:00 AM - 12:00 PM,1234488,New Install,Premise maintenance with customer,N/A,70 to 80,2,0
9/15/16,Jovita,Robb,Female,0,0-1 Years,FALSE,9/21/16,,1234482,Disconnect,Premise maintenance with customer,N/A,40 to 50,0,0
9/13/16,Johnnie,Perera,,0,1-3 Years,FALSE,9/26/16,04:00 PM - 06:00 PM,1234479,Break Fix,Premise maintenance with customer,TV box frozen,20 to 30,2,0
9/17/16,Anton,Leider,Male,0,0-1 Years,FALSE,9/26/16,08:00 AM - 10:00 AM,1234486,Break Fix,Premise maintenance with customer,Router no led,50 to 60,0,0
9/12/16,Jimmie,Bornstein,,3+,3-5 Years,FALSE,9/28/16,,1234495,Break Fix,Premise maintenance with customer,Router no led,20 to 30,2,1
9/14/16,Jacquiline,Blackshear,Female,0,Over 5 Years,TRUE,9/26/16,02:00 PM - 04:00 PM,1234495,Disconnect,Premise maintenance with customer,N/A,70 to 80,0,0
9/17/16,Corrie,Behrens,Female,0,0-1 Years,FALSE,9/28/16,12:00 PM - 02:00 PM,1234484,Break Fix,Premise maintenance with customer,Router no led,30 to 40,1,0
9/16/16,Garrett,Mora,Male,0,3-5 Years,TRUE,9/26/16,02:00 PM - 04:00 PM,1234475,New Install,Premise maintenance with customer,N/A,70 to 80,0,0
9/15/16,Vito,Laudenslager,Male,0,0-1 Years,TRUE,9/29/16,08:00 AM - 10:00 AM,1234475,New Install,Premise maintenance with customer,N/A,70 to 80,4,0
9/12/16,Wendie,Primavera,Female,0,1-3 Years,FALSE,9/23/16,08:00 AM - 10:00 AM,1234486,Business SLA,Premise maintenance with customer,N/A,60 to 70,0,0
9/16/16,Bertha,Croke,Female,0,1-3 Years,FALSE,9/29/16,,1234499,Break Fix,Premise maintenance with customer,TV box broken,40 to 50,4,0
9/15/16,Tyrell,Wilbourn,Male,0,Over 5 Years,FALSE,9/23/16,04:00 PM - 06:00 PM,1234485,Business SLA,Premise maintenance with customer,N/A,40 to 50,0,0
9/12/16,Ellen,Mcleod,Female,0,Over 5 Years,FALSE,9/25/16,10:00 AM - 12:00 PM,1234489,Break Fix,Premise maintenance with customer,Phone broken,20 to 30,2,0
9/16/16,Leoma,Lukowski,Female,2,0-1 Years,TRUE,9/19/16,12:00 PM - 02:00 PM,1234497,New Install,Premise maintenance with customer,N/A,50 to 60,1,0
9/18/16,Danny,Frank,Male,0,1-3 Years,FALSE,9/18/16,12:00 PM - 02:00 PM,1234489,New Install,Premise maintenance with customer,N/A,50 to 60,1,0
9/18/16,Rutha,Boothby,Female,0,0-1 Years,TRUE,9/19/16,02:00 PM - 04:00 PM,1234486,New Install,Premise maintenance with customer,N/A,20 to 30,1,0
9/12/16,Elliott,Nolley,Male,0,0-1 Years,FALSE,9/23/16,10:00 AM - 12:00 PM,1234487,Break Fix,Premise maintenance with customer,Phone broken,60 to 70,0,0
9/18/16,Buster,Valliere,,2,0-1 Years,TRUE,10/6/16,08:00 AM - 10:00 AM,1234477,Disconnect,Premise maintenance with customer,N/A,50 to 60,1,0
9/17/16,Buddy,Basel,Male,0,Over 5 Years,FALSE,9/30/16,08:00 AM - 10:00 AM,1234485,Business SLA,Premise maintenance with customer,N/A,40 to 50,1,0
9/14/16,Tameka,Fill,Female,0,Over 5 Years,FALSE,10/2/16,08:00 AM - 10:00 AM,1234486,New Install,Premise maintenance with customer,N/A,70 to 80,0,1
9/15/16,Mikel,Shaffer,Male,3+,0-1 Years,FALSE,10/2/16,04:00 PM - 06:00 PM,1234498,Break Fix,Premise maintenance with customer,Phone broken,70 to 80,0,1
9/18/16,Miguel,Abdullah,Male,0,1-3 Years,FALSE,10/3/16,08:00 AM - 10:00 AM,1234480,Break Fix,Premise maintenance with customer,TV box no time,50 to 60,4,1
9/17/16,Doyle,Lintner,Male,2,1-3 Years,FALSE,10/2/16,02:00 PM - 04:00 PM,1234483,Break Fix,Premise maintenance with customer,Router no power,20 to 30,0,1
9/15/16,Vanetta,Marton,Female,0,0-1 Years,FALSE,9/13/16,,1234494,Business SLA,Premise maintenance with customer,N/A,30 to 40,1,0
9/18/16,Latasha,Enders,Female,1,0-1 Years,FALSE,10/3/16,04:00 PM - 06:00 PM,1234476,Business SLA,Premise maintenance with customer,N/A,10 to 20,1,1
9/15/16,Timika,Norrell,Female,0,0-1 Years,FALSE,9/16/16,,1234497,Disconnect,Premise maintenance with customer,N/A,30 to 40,1,0
9/15/16,Janise,Heisler,,0,0-1 Years,FALSE,10/1/16,12:00 PM - 02:00 PM,1234490,Break Fix,Premise maintenance with customer,Router no wire,30 to 40,0,1
9/14/16,Cheree,Sanfilippo,Female,1,0-1 Years,TRUE,9/26/16,04:00 PM - 06:00 PM,1234495,Business SLA,Premise maintenance with customer,N/A,40 to 50,2,0
9/13/16,Hector,Briganti,Male,0,3-5 Years,TRUE,9/30/16,02:00 PM - 04:00 PM,1234485,New Install,Premise maintenance with customer,N/A,30 to 40,3,0
9/14/16,Josiah,Lister,,0,1-3 Years,FALSE,9/28/16,04:00 PM - 06:00 PM,1234483,Disconnect,Premise maintenance with customer,N/A,20 to 30,0,0
9/14/16,Tom,Rambin,Male,0,1-3 Years,FALSE,10/4/16,04:00 PM - 06:00 PM,1234479,New Install,Premise maintenance with customer,N/A,60 to 70,1,0
9/14/16,Felicitas,Petrin,Female,0,0-1 Years,TRUE,9/28/16,10:00 AM - 12:00 PM,1234484,New Install,Premise maintenance with customer,N/A,30 to 40,1,0
9/18/16,Toney,Canas,Male,1,3-5 Years,FALSE,9/19/16,,1234475,Business SLA,Premise maintenance with customer,N/A,40 to 50,3,0
9/13/16,Claretta,Mccraw,,0,3-5 Years,FALSE,9/18/16,04:00 PM - 06:00 PM,1234482,Disconnect,Premise maintenance with customer,N/A,20 to 30,1,0
9/13/16,Myrtie,Ware,Female,1,0-1 Years,FALSE,10/2/16,12:00 PM - 02:00 PM,1234481,Disconnect,Premise maintenance with customer,N/A,10 to 20,4,1
9/13/16,Serita,Villalta,Female,0,3-5 Years,FALSE,9/27/16,12:00 PM - 02:00 PM,1234490,New Install,Premise maintenance with customer,N/A,50 to 60,3,1
9/18/16,Maranda,Kimler,Female,0,3-5 Years,TRUE,9/28/16,04:00 PM - 06:00 PM,1234485,Business SLA,Premise maintenance with customer,N/A,20 to 30,0,0
9/16/16,Diane,Fairchild,Female,1,0-1 Years,TRUE,9/28/16,02:00 PM - 04:00 PM,1234493,Break Fix,Premise maintenance with customer,Router no power,50 to 60,0,0
9/15/16,Lyla,Sena,Female,0,0-1 Years,FALSE,9/30/16,08:00 AM - 10:00 AM,1234491,New Install,Premise maintenance with customer,N/A,30 to 40,3,1
9/16/16,Orval,Chastain,Male,0,3-5 Years,TRUE,9/20/16,08:00 AM - 10:00 AM,1234483,Break Fix,Premise maintenance with customer,Router no led,50 to 60,2,0
9/17/16,Milly,Whiten,Female,0,0-1 Years,FALSE,10/2/16,10:00 AM - 12:00 PM,1234476,Break Fix,Premise maintenance with customer,TV box no time,30 to 40,0,1
9/18/16,Leif,Wilmot,Male,2,Over 5 Years,FALSE,9/30/16,02:00 PM - 04:00 PM,1234483,New Install,Premise maintenance with customer,N/A,70 to 80,0,0
9/16/16,Sally,Lininger,Female,0,0-1 Years,FALSE,10/2/16,10:00 AM - 12:00 PM,1234499,Business SLA,Premise maintenance with customer,N/A,40 to 50,2,0
9/15/16,Rosalba,Guertin,Female,1,1-3 Years,FALSE,9/27/16,04:00 PM - 06:00 PM,1234482,New Install,Premise maintenance with customer,N/A,30 to 40,3,1
9/17/16,Malka,Toland,,0,1-3 Years,FALSE,9/18/16,,1234477,Business SLA,Premise maintenance with customer,N/A,60 to 70,1,0
9/16/16,Allen,Tomlinson,,0,Over 5 Years,FALSE,10/2/16,08:00 AM - 10:00 AM,1234478,Break Fix,Premise maintenance with customer,Router no power,50 to 60,4,1
9/17/16,Cletus,Deines,Male,2,3-5 Years,TRUE,9/26/16,12:00 PM - 02:00 PM,1234490,Planned Maintenance,Premise maintenance with customer,N/A,30 to 40,2,0
9/18/16,Kim,Anders,Male,0,0-1 Years,TRUE,9/20/16,10:00 AM - 12:00 PM,1234496,New Install,Premise maintenance with customer,N/A,60 to 70,2,0
9/15/16,Fiona,Mcgaughy,Female,0,1-3 Years,FALSE,10/1/16,02:00 PM - 04:00 PM,1234493,Break Fix,Premise maintenance with customer,TV box no power,50 to 60,0,0
9/16/16,Dalia,Favela,Female,0,0-1 Years,TRUE,10/1/16,08:00 AM - 10:00 AM,1234480,New Install,Premise maintenance with customer,N/A,40 to 50,1,0
9/18/16,Hong,Cao,Male,2,0-1 Years,FALSE,10/1/16,12:00 PM - 02:00 PM,1234485,Disconnect,Premise maintenance with customer,N/A,50 to 60,0,1
9/17/16,Tyson,Telles,Male,3+,Over 5 Years,FALSE,9/29/16,04:00 PM - 06:00 PM,1234492,Business SLA,Premise maintenance with customer,N/A,60 to 70,1,1
9/12/16,Titus,Mccauley,Male,0,1-3 Years,FALSE,9/23/16,,1234483,Break Fix,Premise maintenance with customer,Router no led,30 to 40,1,0
9/13/16,Chuck,Hulings,Male,1,1-3 Years,TRUE,9/28/16,02:00 PM - 04:00 PM,1234477,New Install,Premise maintenance with customer,N/A,50 to 60,2,0
9/13/16,Josefina,Tindle,Female,1,3-5 Years,FALSE,9/19/16,,1234484,Disconnect,Premise maintenance with customer,N/A,40 to 50,1,0
9/15/16,Philip,Nell,Male,0,0-1 Years,TRUE,9/28/16,,1234489,Disconnect,Premise maintenance with customer,N/A,70 to 80,0,0
9/18/16,Kira,Agee,Female,0,1-3 Years,FALSE,9/29/16,,1234490,Disconnect,Premise maintenance with customer,N/A,40 to 50,0,1
9/16/16,Nigel,Koo,Male,0,0-1 Years,FALSE,9/29/16,12:00 PM - 02:00 PM,1234486,New Install,Premise maintenance with customer,N/A,50 to 60,1,0
9/15/16,Marion,Fritsche,,0,Over 5 Years,TRUE,9/21/16,02:00 PM - 04:00 PM,1234493,New Install,Premise maintenance with customer,N/A,50 to 60,3,0
9/18/16,Conchita,Vanwormer,Female,0,0-1 Years,FALSE,10/4/16,02:00 PM - 04:00 PM,1234492,Break Fix,Premise maintenance with customer,Phone broken,30 to 40,4,1
9/14/16,Rodney,Grande,Male,1,0-1 Years,TRUE,9/24/16,10:00 AM - 12:00 PM,1234476,Break Fix,Premise maintenance with customer,Router no led,50 to 60,0,0
9/16/16,Pauline,Muirhead,Female,1,Over 5 Years,FALSE,10/2/16,08:00 AM - 10:00 AM,1234496,Break Fix,Premise maintenance with customer,TV box broken,50 to 60,1,1
9/14/16,Tish,Rappold,Female,0,1-3 Years,FALSE,10/1/16,12:00 PM - 02:00 PM,1234486,New Install,Premise maintenance with customer,N/A,10 to 20,1,0
9/18/16,Roosevelt,Somerville,Male,0,0-1 Years,FALSE,9/25/16,08:00 AM - 10:00 AM,1234498,Break Fix,Premise maintenance with customer,TV box broken,70 to 80,2,0
9/14/16,Freida,Pintor,Female,0,1-3 Years,FALSE,9/22/16,02:00 PM - 04:00 PM,1234480,New Install,Premise maintenance with customer,N/A,70 to 80,2,0
9/14/16,Irwin,Kong,Male,0,3-5 Years,FALSE,9/29/16,10:00 AM - 12:00 PM,1234478,Planned Maintenance,Premise maintenance with customer,N/A,50 to 60,4,0
9/16/16,Elodia,Fulop,,1,0-1 Years,FALSE,9/20/16,08:00 AM - 10:00 AM,1234488,Break Fix,Premise maintenance with customer,Router no led,20 to 30,1,0
9/13/16,Jannie,Whiteley,Female,0,1-3 Years,FALSE,9/24/16,02:00 PM - 04:00 PM,1234495,New Install,Premise maintenance with customer,N/A,10 to 20,2,1
9/16/16,Malcolm,Priestly,Male,0,0-1 Years,FALSE,10/2/16,,1234478,New Install,Premise maintenance with customer,N/A,50 to 60,4,1
9/17/16,Lia,Goldsmith,Female,1,1-3 Years,FALSE,9/28/16,10:00 AM - 12:00 PM,1234497,Disconnect,Premise maintenance with customer,N/A,40 to 50,3,1
9/17/16,Carrol,Navarrete,,3+,0-1 Years,FALSE,10/4/16,08:00 AM - 10:00 AM,1234490,New Install,Premise maintenance with customer,N/A,50 to 60,4,1
9/15/16,Tommie,Digman,Male,1,1-3 Years,FALSE,9/23/16,04:00 PM - 06:00 PM,1234489,New Install,Premise maintenance with customer,N/A,40 to 50,1,0
9/15/16,Modesta,Wiltsie,,0,Over 5 Years,TRUE,9/23/16,08:00 AM - 10:00 AM,1234475,New Install,Premise maintenance with customer,N/A,70 to 80,4,0
9/14/16,Myron,Jock,Male,0,1-3 Years,TRUE,9/21/16,02:00 PM - 04:00 PM,1234498,Disconnect,Premise maintenance with customer,N/A,30 to 40,3,0
9/12/16,Devin,Souther,Male,0,Over 5 Years,FALSE,9/20/16,12:00 PM - 02:00 PM,1234486,New Install,Premise maintenance with customer,N/A,10 to 20,2,0
9/14/16,Johnathon,Grahn,Male,0,1-3 Years,FALSE,9/27/16,,1234498,Break Fix,Premise maintenance with customer,Phone broken,70 to 80,1,0
9/12/16,Donnie,Powley,Male,2,1-3 Years,TRUE,10/4/16,08:00 AM - 10:00 AM,1234482,Disconnect,Premise maintenance with customer,N/A,60 to 70,1,1
9/12/16,Cynthia,Pavelka,Female,1,3-5 Years,FALSE,9/18/16,08:00 AM - 10:00 AM,1234496,Break Fix,Premise maintenance with customer,Router no wire,50 to 60,1,0
9/18/16,Georgetta,Holliman,Female,0,0-1 Years,FALSE,9/25/16,,1234485,Break Fix,Premise maintenance with customer,Router no led,40 to 50,1,0
9/13/16,Estela,Almanza,Female,0,0-1 Years,FALSE,9/29/16,04:00 PM - 06:00 PM,1234499,New Install,Premise maintenance with customer,N/A,70 to 80,1,1
9/14/16,Carlene,Isler,Female,1,1-3 Years,FALSE,9/29/16,12:00 PM - 02:00 PM,1234489,Planned Maintenance,Premise maintenance with customer,N/A,40 to 50,1,0
9/13/16,Charlette,Croston,Female,0,Over 5 Years,TRUE,9/27/16,10:00 AM - 12:00 PM,1234478,Break Fix,Premise maintenance with customer,Router no wire,30 to 40,1,1
9/12/16,Ignacio,Llanas,Male,0,3-5 Years,FALSE,9/28/16,10:00 AM - 12:00 PM,1234488,New Install,Premise maintenance with customer,N/A,70 to 80,0,0
9/17/16,Harrison,Carlino,Male,0,0-1 Years,FALSE,10/1/16,08:00 AM - 10:00 AM,1234489,Break Fix,Premise maintenance with customer,TV box broken,30 to 40,1,0
9/18/16,Tressa,Sandidge,Female,3+,0-1 Years,FALSE,10/6/16,,1234486,Break Fix,Premise maintenance with customer,Phone no power,30 to 40,4,1
9/18/16,Sterling,Prisbrey,Male,0,1-3 Years,FALSE,10/1/16,10:00 AM - 12:00 PM,1234477,Planned Maintenance,Premise maintenance with customer,N/A,10 to 20,1,0
9/18/16,Nolan,Friberg,Male,0,1-3 Years,TRUE,10/1/16,02:00 PM - 04:00 PM,1234486,New Install,Premise maintenance with customer,N/A,10 to 20,1,1
9/17/16,Craig,Ruben,Male,0,3-5 Years,TRUE,9/22/16,08:00 AM - 10:00 AM,1234492,Disconnect,Premise maintenance with customer,N/A,40 to 50,0,0
9/13/16,Raye,Lamorte,Female,1,0-1 Years,TRUE,10/5/16,02:00 PM - 04:00 PM,1234483,New Install,Premise maintenance with customer,N/A,50 to 60,2,0
9/17/16,Gracia,Desper,Female,2,3-5 Years,TRUE,9/25/16,,1234486,Business SLA,Premise maintenance with customer,N/A,40 to 50,0,0
9/18/16,Harold,Besecker,Male,0,0-1 Years,FALSE,9/17/16,,1234493,New Install,Premise maintenance with customer,N/A,30 to 40,2,0
9/15/16,Henriette,Beil,Female,0,3-5 Years,TRUE,10/5/16,10:00 AM - 12:00 PM,1234477,Break Fix,Premise maintenance with customer,TV box broken,20 to 30,2,0
9/13/16,Alethia,Hillary,Female,1,0-1 Years,TRUE,9/24/16,12:00 PM - 02:00 PM,1234488,New Install,Premise maintenance with customer,N/A,30 to 40,2,1
9/15/16,Jimmie,Luby,Male,1,0-1 Years,FALSE,9/30/16,02:00 PM - 04:00 PM,1234484,Disconnect,Premise maintenance with customer,N/A,60 to 70,1,0
